"Country","Year","Share_below_10_a_day","Share_below_2_a_day","Share_below_20_a_day","Share_below_5_a_day","Region","Region_USSR_Yugo","GDP.per.capita","GDP.per.capita_source","Population","Population_source","baseline_GCIP_income_vZ","baseline_GCIP_income_vZ_source","alt_GCIP_consumption_vZ","alt_GCIP_consumption_vZ_source","alt_Povcal_vZ","alt_Povcal_vZ_source"
"Democratic Republic of Congo","1980","95.9038433651592","63.5863512203655","99.0338174214639","87.2865650306449","SSA","SSA","953","Maddison - original","29013000","MDP","0.58632106","GCIP (income) - original","0.42194549","GCIP_consumption_gini_original","0.4216363","Povcal_gini_original"
"Democratic Republic of Congo","1990","96.9746033709381","68.6113212406043","99.3369219283641","89.9283830798115","SSA","SSA","813","Maddison - original","39047000","MDP","0.58632106","GCIP (income) - original","0.42194549","GCIP_consumption_gini_original","0.4216363","Povcal_gini_original"
"Democratic Republic of Congo","2000","99.3069630591345","85.7384302849576","99.8894958623079","96.8646239886994","SSA","SSA","414","Maddison - original","52782000","MDP","0.58632106","GCIP (income) - original","0.42194549","GCIP_consumption_gini_original","0.4216363","Povcal_gini_original"
"Democratic Republic of Congo","2005","98.9678911479322","82.1435489204761","99.8219641050622","95.6760241452896","SSA","SSA","491","Maddison - original","61474000","MDP","0.58585002","GCIP (income) - original","0.42207119","GCIP_consumption_gini_original","0.4216363","Povcal_gini_original"
"Democratic Republic of Congo","2010","98.1772827675612","75.6182841005848","99.646787118122","93.1867678130725","SSA","SSA","637","Maddison - original","72550000","MDP","0.58446924","GCIP (income) - original","0.42246778","GCIP_consumption_gini_original","0.4209971","Povcal_gini_original"
"Democratic Republic of Congo","2017","96.8065252786136","67.5225707644806","99.2965116473222","89.4478444498795","SSA","SSA","839","Maddison - original","92215000","MDP","0.5841512","GCIP (income) - original","0.42256559","GCIP_consumption_gini_original","0.4209971","Povcal_gini_original"
"Denmark","1820","86.0671990620132","32.5602199808253","95.9474346620412","66.3512450627422","Western Europe","Western Europe","2031","Maddison - original","1155000","MDP","0.5414205","van Zanden et al. (2014) - original","0.5414205","vZ_gini_original","0.5414205","vZ_gini_original"
"Denmark","1850","77.5169246973265","19.090479203493","92.7609710395114","52.1429382782263","Western Europe","Western Europe","2817","Maddison - original","1499000","MDP","0.5147933","van Zanden et al. (2014) - original","0.5147933","vZ_gini_original","0.5147933","vZ_gini_original"
"Denmark","1870","72.842022643666","12.9908797559352","91.2324282345716","44.4676338604157","Western Europe","Western Europe","3193","Maddison - original","1888000","MDP","0.488166","van Zanden et al. (2014) - original","0.488166","vZ_gini_original","0.488166","vZ_gini_original"
"Denmark","1890","59.4059614748636","2.61533619792467","88.0257072567107","24.1878717361462","Western Europe","Western Europe","4022","Maddison - original","2294000","MDP","0.39859","van Zanden et al. (2014) - original","0.39859","vZ_gini_original","0.39859","vZ_gini_original"
"Denmark","1910","40.2186877626596","0.928994276295019","74.517561681486","12.4093126435104","Western Europe","Western Europe","5906","Maddison - original","2882000","MDP","0.4110374","van Zanden et al. (2014) - original","0.4110374","vZ_gini_original","0.4110374","vZ_gini_original"
"Denmark","1929","28.1450066413901","0.512807447245588","60.9445839153849","7.56501868034325","Western Europe","Western Europe","8089","Maddison - original","3518000","MDP","0.4328838","van Zanden et al. (2014) - original","0.4328838","vZ_gini_original","0.4328838","vZ_gini_original"
"Denmark","1950","8.60696347630052","0.00662547114496658","37.9248700611912","0.769075262371382","Western Europe","Western Europe","11067","Maddison - original","4271000","MDP","0.356851","van Zanden et al. (2014) - original","0.356851","vZ_gini_original","0.356851","vZ_gini_original"
"Denmark","1960","4.84011578913694","0.00259898475280111","26.3376633772388","0.359250517214119","Western Europe","Western Europe","14046","Maddison - original","4581000","MDP","0.3666169","GCIP (income) - original","0.31478885","GCIP_consumption_gini_original","0.3328397","vZ_gini_original"
"Denmark","1970","2.53174314228364","0.00174835655952362","15.5287812746098","0.18951415103956","Western Europe","Western Europe","20221","Maddison - original","4929000","MDP","0.39771053","GCIP (income) - original","0.33001332","GCIP_consumption_gini_original","0.2927774","vZ_gini_original"
"Denmark","1980","0.0163890568517986","0.000000000360275321634879","1.43435718243279","0.0000291407240225134","Western Europe","Western Europe","24272","Maddison - original","5123000","MDP","0.27288227","GCIP (income) - original","0.31156741","GCIP_consumption_gini_original","0.2623504","Povcal_gini_original"
"Denmark","1990","0.0010104223273911","0.000000000000540671838161816","0.280681471978917","0.000000431634819153035","Western Europe","Western Europe","29412","Maddison - original","5141000","MDP","0.25729699","GCIP (income) - original","0.3243114","GCIP_consumption_gini_original","0.2469381","Povcal_gini_original"
"Denmark","2000","0.00000512790873565137","0.00000000000000000529859002977347","0.0106713724211125","0.000000000193711551093355","Western Europe","Western Europe","39021","Maddison - original","5340000","MDP","0.23782848","GCIP (income) - original","0.32135316","GCIP_consumption_gini_original","0.2376632","Povcal_gini_original"
"Denmark","2005","0.0000255360951314679","0.00000000000000116957462114765","0.0203911618410513","0.00000000376976559651488","Western Europe","Western Europe","42265","Maddison - original","5419000","MDP","0.25825934","GCIP (income) - original","0.32583995","GCIP_consumption_gini_original","0.2518689","Povcal_gini_original"
"Denmark","2010","0.000429096047584509","0.00000000000260376335243804","0.0888542683763395","0.000000384546454879489","Western Europe","Western Europe","42932","Maddison - original","5548000","MDP","0.28855615","GCIP (income) - original","0.33489467","GCIP_consumption_gini_original","0.2719856","Povcal_gini_original"
"Denmark","2017","0.000301838821604933","0.00000000000171629935441256","0.0665872133045575","0.000000259216998215339","Western Europe","Western Europe","45456","Maddison - original","5765000","MDP","0.29042363","GCIP (income) - original","0.33652902","GCIP_consumption_gini_original","0.2874666","Povcal_gini_original"
"Djibouti","1820","82.4656457402457","24.771983465943","94.831958592089","59.3958852643254","SSA","SSA","2366.11218779219","Maddison - extrapolated using average regional growth rate","20819.1964948802","Extrapolated using average regional growth rate","0.5190016","regional average","0.5190016","regional average","0.5190016","regional average"
"Djibouti","1850","86.0124435613623","22.921681812466","96.8958573069331","61.6405431419544","SSA","SSA","2075.32735663254","Maddison - extrapolated using average regional growth rate","26811.4136015344","Extrapolated using average regional growth rate","0.46770565","regional average","0.46770565","regional average","0.46770565","regional average"
"Djibouti","1870","80.2856476367137","21.6215462195571","94.0246487176858","55.839097613674","SSA","SSA","2561.29652651579","Maddison - extrapolated using average regional growth rate","31736.3427392095","Extrapolated using average regional growth rate","0.513095516666667","regional average","0.513095516666667","regional average","0.513095516666667","regional average"
"Djibouti","1890","79.6142030040204","4.70175276207813","97.1652017218744","40.1367960492896","SSA","SSA","2635.49334611385","Maddison - extrapolated using average regional growth rate","38607.9198566113","Extrapolated using average regional growth rate","0.35073254","regional average","0.35073254","regional average","0.35073254","regional average"
"Djibouti","1910","75.7809048889849","8.3206523665216","94.4801581088281","42.1574369227419","SSA","SSA","2866.02540434296","Maddison - extrapolated using average regional growth rate","46967.3360885706","Extrapolated using average regional growth rate","0.415156831818182","regional average","0.415156831818182","regional average","0.415156831818182","regional average"
"Djibouti","1929","77.2838781815236","13.8369450427423","93.8086693562918","48.3069226607789","SSA","SSA","2781.66583055577","Maddison - extrapolated using average regional growth rate","59797.4446866952","Extrapolated using average regional growth rate","0.4646650375","regional average","0.4646650375","regional average","0.4646650375","regional average"
"Djibouti","1950","67.6018354977775","5.24243074840622","91.1764968975646","33.0505778449459","SSA","SSA","3459","Maddison - original","79000","MDP","0.416007780769231","regional average","0.416007780769231","regional average","0.416007780769231","regional average"
"Djibouti","1960","66.5312979536634","13.9499181306157","85.9292864555249","41.1715913342877","SSA","SSA","4087","Maddison - original","111000","MDP","0.5490798","GCIP (income) - original","0.48582621","GCIP_consumption_gini_original","0.518545579166667","regional average"
"Djibouti","1970","61.0749936047469","10.966619574161","82.4180438395797","35.61136860496","SSA","SSA","4774","Maddison - original","180000","MDP","0.5490798","GCIP (income) - original","0.48582621","GCIP_consumption_gini_original","0.506116472","regional average"
"Djibouti","1980","74.7361698714577","19.9511052484808","90.5971855018329","50.6410711353397","SSA","SSA","3167","Maddison - original","327000","MDP","0.5490798","GCIP (income) - original","0.48582621","GCIP_consumption_gini_original","0.3999784","Povcal_gini_original"
"Djibouti","1990","83.2221829348665","29.2327813077476","94.6641095637016","62.2799630101388","SSA","SSA","2308","Maddison - original","499000","MDP","0.5490798","GCIP (income) - original","0.48582621","GCIP_consumption_gini_original","0.3999784","Povcal_gini_original"
"Djibouti","2000","87.5232362070024","39.9203125766927","96.057458239507","70.7317407559091","SSA","SSA","1881","Maddison - original","669000","MDP","0.58143217","GCIP (income) - original","0.43255709","GCIP_consumption_gini_original","0.3999784","Povcal_gini_original"
"Djibouti","2005","85.1721056930172","35.7250091071967","95.0625792341674","66.8848165490595","SSA","SSA","2127","Maddison - original","666000","MDP","0.58051619","GCIP (income) - original","0.41363914","GCIP_consumption_gini_original","0.3999784","Povcal_gini_original"
"Djibouti","2010","80.8792839841317","26.6784525039478","93.5462386253585","59.0625465532388","SSA","SSA","2544","Maddison - original","741000","MDP","0.55317145","GCIP (income) - original","0.43632137","GCIP_consumption_gini_original","0.4513425","Povcal_gini_original"
"Djibouti","2017","75.186711348997","21.8540782152692","90.457885997532","52.0999604845144","SSA","SSA","3168","Maddison - original","865000","MDP","0.56508887","GCIP (income) - original","0.44083011","GCIP_consumption_gini_original","0.4158799","Povcal_gini_original"
"Dominica","1820","99.9566866508396","93.9625456011774","99.9979064582443","99.4833793572389","LAC","LAC","270.034575820726","Maddison - extrapolated using average regional growth rate","2000","MDP","0.47762336","regional average","0.47762336","regional average","0.47762336","regional average"
"Dominica","1850","99.9767129868986","92.6869119705932","99.9994100221118","99.5580107966406","LAC","LAC","317.283261350819","Maddison - extrapolated using average regional growth rate","3000","MDP","0.42178576","regional average","0.42178576","regional average","0.42178576","regional average"
"Dominica","1870","99.7032924114732","87.1056428454904","99.9718763921752","97.9997747522108","LAC","LAC","388.589401898334","Maddison - extrapolated using average regional growth rate","5000","MDP","0.5176308","regional average","0.5176308","regional average","0.5176308","regional average"
"Dominica","1890","99.8864610302089","84.3023689878061","99.9958090706498","98.5050812725398","LAC","LAC","450.463587667227","Maddison - extrapolated using average regional growth rate","8457.69055811491","MDP Interpolated","0.422064675","regional average","0.422064675","regional average","0.422064675","regional average"
"Dominica","1910","99.5554681582251","76.9699205990419","99.9692829804731","96.4639064719235","LAC","LAC","559.982238329243","Maddison - extrapolated using average regional growth rate","15000","MDP","0.4553967","regional average","0.4553967","regional average","0.4553967","regional average"
"Dominica","1929","98.2494539686585","67.6544950092027","99.7590745878276","91.8874554449556","LAC","LAC","751.380543500187","Maddison - extrapolated using average regional growth rate","27000","MDP","0.50958666","regional average","0.50958666","regional average","0.50958666","regional average"
"Dominica","1950","97.9659391438096","51.194772160689","99.8223595623499","88.0635785150643","LAC","LAC","980","Maddison - original","51000","MDP","0.427435761538462","regional average","0.427435761538462","regional average","0.427435761538462","regional average"
"Dominica","1960","94.5050719962498","47.0809562350327","98.979409067077","81.0193044720394","LAC","LAC","1245","Maddison - original","60000","MDP","0.503935961304348","regional average","0.441272215217391","regional average","0.521968928571429","regional average"
"Dominica","1970","92.1348558213639","39.3255888642651","98.3818979928649","75.4428517560444","LAC","LAC","1492","Maddison - original","70000","MDP","0.500565409565217","regional average","0.441603149130435","regional average","0.489598121052632","regional average"
"Dominica","1980","84.0964901268208","24.8526672331335","95.7367263757055","60.8704302410287","LAC","LAC","2219","Maddison - original","74000","MDP","0.502476027391304","regional average","0.45109702","regional average","0.497571469565217","regional average"
"Dominica","1990","64.8778856632323","8.8212315732103","87.0501206337955","35.7663154509995","LAC","LAC","3939","Maddison - original","70000","MDP","0.48840767","regional average","0.453597801304348","regional average","0.503294718181818","regional average"
"Dominica","2000","51.1435211386634","5.19859030402563","77.072891887039","24.7014730083986","LAC","LAC","5697","Maddison - original","71000","MDP","0.508434813043478","regional average","0.461850262608696","regional average","0.517641195454545","regional average"
"Dominica","2005","43.6539884594641","3.23455921624651","71.4669592584383","18.7654124157749","LAC","LAC","6698","Maddison - original","72000","MDP","0.499905704782609","regional average","0.459128503478261","regional average","0.508748166666667","regional average"
"Dominica","2010","29.5420445920235","0.955585793847641","59.4860592555846","9.42041974623502","LAC","LAC","8768","Maddison - original","73000","MDP","0.471463576521739","regional average","0.451420286956522","regional average","0.489737828571429","regional average"
"Dominica","2017","28.4693542743661","0.814588104605031","58.7309795408082","8.71463628824324","LAC","LAC","8842","Maddison - original","74000","MDP","0.465231249130435","regional average","0.447135385652174","regional average","0.467621319047619","regional average"
"Dominican Republic","1820","99.7141274342819","83.7563552269537","99.9792033767805","97.7106846866983","LAC","LAC","451.067959814826","Maddison - extrapolated using average regional growth rate","268564.332239989","Extrapolated using average regional growth rate","0.47762336","regional average","0.47762336","regional average","0.47762336","regional average"
"Dominican Republic","1850","99.7794795073969","78.824608405945","99.9903782543342","97.5331986577382","LAC","LAC","529.992549827847","Maddison - extrapolated using average regional growth rate","442458.047969513","Extrapolated using average regional growth rate","0.42178576","regional average","0.42178576","regional average","0.42178576","regional average"
"Dominican Republic","1870","98.7290118095118","73.0710899884093","99.8319634479565","93.7886118743192","LAC","LAC","649.102909089361","Maddison - extrapolated using average regional growth rate","584990.479278073","Extrapolated using average regional growth rate","0.5176308","regional average","0.5176308","regional average","0.5176308","regional average"
"Dominican Republic","1890","99.1808918741867","63.8678469356423","99.9483125381948","93.5669060191571","LAC","LAC","752.458054093112","Maddison - extrapolated using average regional growth rate","793101.536752739","Extrapolated using average regional growth rate","0.422064675","regional average","0.422064675","regional average","0.422064675","regional average"
"Dominican Republic","1910","97.8174648012127","55.5296699295103","99.7646288435334","88.656437581118","LAC","LAC","935.398902188745","Maddison - extrapolated using average regional growth rate","1105305.55882919","Extrapolated using average regional growth rate","0.4553967","regional average","0.4553967","regional average","0.4553967","regional average"
"Dominican Republic","1929","94.3195552392361","47.2894834536596","98.9072228471734","80.8255935836065","LAC","LAC","1255.11219358143","Maddison - extrapolated using average regional growth rate","1532046.39562552","Extrapolated using average regional growth rate","0.50958666","regional average","0.50958666","regional average","0.50958666","regional average"
"Dominican Republic","1950","92.6498820104365","23.7508666894859","99.140032851656","69.7765432998827","LAC","LAC","1637","Maddison - original","2353000","MDP","0.40095","van Zanden et al. (2014) - original","0.40095","vZ_gini_original","0.40095","vZ_gini_original"
"Dominican Republic","1960","86.1908529745965","21.1687026589555","97.1460418715355","60.8404916626536","LAC","LAC","2075","Maddison - original","3231000","MDP","0.45302177","GCIP (income) - original","0.4072271","GCIP_consumption_gini_original","0.521968928571429","regional average"
"Dominican Republic","1970","80.9427469714883","15.6121938336431","95.4311598271212","52.527501051326","LAC","LAC","2488","Maddison - original","4423000","MDP","0.45370202","GCIP (income) - original","0.40806427","GCIP_consumption_gini_original","0.45","vZ_gini_original"
"Dominican Republic","1980","65.4520513845702","7.48705196854293","88.2807286751955","34.6779502712408","LAC","LAC","3781","Maddison - original","5697000","MDP","0.46419904","GCIP (income) - original","0.42119749","GCIP_consumption_gini_original","0.477808","Povcal_gini_original"
"Dominican Republic","1990","65.0077019159819","9.05648760729981","87.0235188845714","36.0753003696042","LAC","LAC","3939","Maddison - original","7083000","MDP","0.49111407","GCIP (income) - original","0.4482883","GCIP_consumption_gini_original","0.5045787","Povcal_gini_original"
"Dominican Republic","2000","43.398715276232","3.26894787623532","71.0814329943104","18.7208673284472","LAC","LAC","6788","Maddison - original","8301000","MDP","0.50276812","GCIP (income) - original","0.46222444","GCIP_consumption_gini_original","0.515212","Povcal_gini_original"
"Dominican Republic","2005","34.2403686146441","1.59847551901813","63.4194342727447","12.4084814984359","LAC","LAC","8156","Maddison - original","8924000","MDP","0.48719088","GCIP (income) - original","0.45681963","GCIP_consumption_gini_original","0.4996821","Povcal_gini_original"
"Dominican Republic","2010","20.7921628457424","0.448979442774763","48.4528588238112","5.60847429717731","LAC","LAC","11276","Maddison - original","9512000","MDP","0.47296354","GCIP (income) - original","0.44779937","GCIP_consumption_gini_original","0.473266","Povcal_gini_original"
"Dominican Republic","2017","9.8234441372521","0.0612674391639847","32.4327041905018","1.66800670096809","LAC","LAC","15019","Maddison - original","10282000","MDP","0.44229078","GCIP (income) - original","0.43751031","GCIP_consumption_gini_original","0.4219562","Povcal_gini_original"
"Ecuador","1820","99.519017034845","79.1070868065067","99.9603765274407","96.584883257377","LAC","LAC","528.131432872801","Maddison - extrapolated using average regional growth rate","500000","MDP","0.47762336","regional average","0.47762336","regional average","0.47762336","regional average"
"Ecuador","1850","99.5934918406955","72.5665284743302","99.9790763231053","96.1224921119968","LAC","LAC","620.540028751761","Maddison - extrapolated using average regional growth rate","816000","MDP","0.42178576","regional average","0.42178576","regional average","0.42178576","regional average"
"Ecuador","1870","98.1062320949466","67.5877745799119","99.7230535712334","91.5976376762292","LAC","LAC","760","Maddison - original","1013000","MDP","0.5176308","regional average","0.5176308","regional average","0.5176308","regional average"
"Ecuador","1890","98.5469781020534","55.4605535168407","99.8906376989818","90.3503723534009","LAC","LAC","893","Maddison - original","1256864.63244732","MDP Interpolated","0.422064675","regional average","0.422064675","regional average","0.422064675","regional average"
"Ecuador","1910","94.1141755992814","37.6781824021393","99.1187475036123","77.5013102429885","LAC","LAC","1379","Maddison - original","1617000","MDP","0.4553967","regional average","0.4553967","regional average","0.4553967","regional average"
"Ecuador","1929","87.1072209556018","30.1985332791241","96.7274492827457","66.3043320619612","LAC","LAC","1948","Maddison - original","1928000","MDP","0.50958666","regional average","0.50958666","regional average","0.50958666","regional average"
"Ecuador","1950","74.4523452309114","8.70008894039406","93.6488564944202","41.6350360887598","LAC","LAC","2970","Maddison - original","3370000","MDP","0.427435761538462","regional average","0.427435761538462","regional average","0.427435761538462","regional average"
"Ecuador","1960","72.4415963282304","22.521877482031","88.0546675289699","50.5703642987154","LAC","LAC","3649","Maddison - original","4416000","MDP","0.60052611","GCIP (income) - original","0.45221814","GCIP_consumption_gini_original","0.521968928571429","regional average"
"Ecuador","1970","70.7113103292487","27.2731177722335","85.0842180463523","51.9894505454448","LAC","LAC","4535","Maddison - original","5939000","MDP","0.67782409","GCIP (income) - original","0.48616009","GCIP_consumption_gini_original","0.38","vZ_gini_original"
"Ecuador","1980","49.933636502225","6.86354136973494","73.8139124002388","26.0778906126953","LAC","LAC","6582","Maddison - original","7920000","MDP","0.55673193","GCIP (income) - original","0.4548933","GCIP_consumption_gini_original","0.5336896","Povcal_gini_original"
"Ecuador","1990","42.7128309255644","2.04815338817517","73.1534434001293","16.235122834309","LAC","LAC","6221","Maddison - original","10318000","MDP","0.45931774","GCIP (income) - original","0.44206431","GCIP_consumption_gini_original","0.5336896","Povcal_gini_original"
"Ecuador","2000","46.1651271773536","4.97052780320034","71.6303716621635","22.2301094077462","LAC","LAC","6908","Maddison - original","12446000","MDP","0.53677032","GCIP (income) - original","0.4745293","GCIP_consumption_gini_original","0.5637852","Povcal_gini_original"
"Ecuador","2005","37.2954917357043","2.60132522687562","64.5490967059883","15.3568080727082","LAC","LAC","8257","Maddison - original","13662000","MDP","0.51793418","GCIP (income) - original","0.46811009","GCIP_consumption_gini_original","0.5309251","Povcal_gini_original"
"Ecuador","2010","27.7957841837405","0.882260662294325","57.1201712305759","8.73473614900041","LAC","LAC","9327","Maddison - original","14791000","MDP","0.47645823","GCIP (income) - original","0.45311817","GCIP_consumption_gini_original","0.4873407","Povcal_gini_original"
"Ecuador","2017","20.2039635705371","0.317700885769248","49.2655792603806","4.94402050709451","LAC","LAC","10637","Maddison - original","16291000","MDP","0.4519514","GCIP (income) - original","0.44004442","GCIP_consumption_gini_original","0.446727","Povcal_gini_original"
"Egypt","1820","95.9828974383682","62.8838265904039","99.0868295693193","87.2267569145005","MENA","MENA","956","Maddison - original","4194000","MDP","0.5771468","van Zanden et al. (2014) - original","0.5771468","vZ_gini_original","0.5771468","vZ_gini_original"
"Egypt","1850","94.3445047258642","62.4583300310792","98.3412601280869","85.054539599559","MENA","MENA","1092.95907410631","Maddison - interpolated","5727009.14748793","MDP Interpolated","0.6309967","van Zanden et al. (2014) - original","0.6309967","vZ_gini_original","0.6309967","vZ_gini_original"
"Egypt","1870","95.9848423103653","43.3934729302051","99.497061662568","82.2271703616326","MENA","MENA","1195","Maddison - original","7049000","MDP","0.4476133","van Zanden et al. (2014) - original","0.4476133","vZ_gini_original","0.4476133","vZ_gini_original"
"Egypt","1890","97.0355111836741","22.1200035007507","99.8773719490979","77.1241946578561","MENA","MENA","1397.83251081835","Maddison - interpolated","9078286.92924956","MDP Interpolated","0.331912","van Zanden et al. (2014) - original","0.331912","vZ_gini_original","0.331912","vZ_gini_original"
"Egypt","1910","92.2565506761321","25.7667316770974","98.9703807826561","70.1842885644541","MENA","MENA","1635.09265966587","Maddison - interpolated","11691770.9703197","MDP Interpolated","0.4169664","van Zanden et al. (2014) - original","0.4169664","vZ_gini_original","0.4169664","vZ_gini_original"
"Egypt","1929","91.9880682700632","32.5147665942294","98.6248493255606","72.7156441475317","MENA","MENA","1573.64429263263","Maddison - interpolated","15451885.8133369","MDP Interpolated","0.4598825","van Zanden et al. (2014) - original","0.4598825","vZ_gini_original","0.4598825","vZ_gini_original"
"Egypt","1950","94.9945884811978","27.4736535437772","99.5476653608147","75.1232616594314","MENA","MENA","1451","Maddison - original","21198000","MDP","0.3881282","van Zanden et al. (2014) - original","0.3881282","vZ_gini_original","0.3881282","vZ_gini_original"
"Egypt","1960","90.5348757718937","43.6271196563019","97.4236489011897","75.1185903070602","MENA","MENA","1580","Maddison - original","26847000","MDP","0.56021935","GCIP (income) - original","0.37222592","GCIP_consumption_gini_original","0.429","vZ_gini_original"
"Egypt","1970","86.3756394123183","35.3561594528619","95.8342896535713","67.8294079904455","MENA","MENA","1999","Maddison - original","33574000","MDP","0.56021935","GCIP (income) - original","0.37222592","GCIP_consumption_gini_original","0.4337","vZ_gini_original"
"Egypt","1980","73.6145270251132","19.3037091267266","89.9158996119883","49.4510211957551","MENA","MENA","3298","Maddison - original","42634000","MDP","0.5524912","GCIP (income) - original","0.35132187","GCIP_consumption_gini_original","0.3200394","Povcal_gini_original"
"Egypt","1990","66.4763061282894","13.0288504132914","86.286301772641","40.4282565925249","MENA","MENA","4022","Maddison - original","56683000","MDP","0.53703487","GCIP (income) - original","0.30949346","GCIP_consumption_gini_original","0.3200394","Povcal_gini_original"
"Egypt","2000","47.12367843363","4.91236101563592","72.8686732751355","22.5674328762332","MENA","MENA","6594","Maddison - original","67330000","MDP","0.52829765","GCIP (income) - original","0.36735192","GCIP_consumption_gini_original","0.3276144","Povcal_gini_original"
"Egypt","2005","40.5090158988562","3.66151737571299","66.5627706511851","18.1870843223344","MENA","MENA","8022","Maddison - original","74714000","MDP","0.5368408","GCIP (income) - original","0.32532052","GCIP_consumption_gini_original","0.3184755","Povcal_gini_original"
"Egypt","2010","28.638346102655","1.53911815110584","54.9078197223907","10.5413404068713","MENA","MENA","10719","Maddison - original","83503000","MDP","0.52422106","GCIP (income) - original","0.41575816","GCIP_consumption_gini_original","0.3019146","Povcal_gini_original"
"Egypt","2017","25.2798846672583","1.1225842921814","51.2231970233108","8.65860019542352","MENA","MENA","11620","Maddison - original","99745000","MDP","0.51846155","GCIP (income) - original","0.46851677","GCIP_consumption_gini_original","0.3153395","Povcal_gini_original"
"El Salvador","1820","99.2932889291801","75.008815146213","99.935912832444","95.4259017331542","LAC","LAC","596.937775829053","Maddison - extrapolated using average regional growth rate","248000","MDP","0.47762336","regional average","0.47762336","regional average","0.47762336","regional average"
"El Salvador","1850","99.3628341454279","67.1479584243047","99.9627416820765","94.6227707736085","LAC","LAC","701.385605020765","Maddison - extrapolated using average regional growth rate","366000","MDP","0.42178576","regional average","0.42178576","regional average","0.42178576","regional average"
"El Salvador","1870","97.4586040595692","63.0406812465379","99.5982853458158","89.530313509702","LAC","LAC","859.014785698897","Maddison - extrapolated using average regional growth rate","492000","MDP","0.5176308","regional average","0.5176308","regional average","0.5176308","regional average"
"El Salvador","1890","97.953318827063","49.9538033509723","99.8278217994969","87.7648782994516","LAC","LAC","995.793710108329","Maddison - extrapolated using average regional growth rate","660907.804954388","MDP Interpolated","0.422064675","regional average","0.422064675","regional average","0.422064675","regional average"
"El Salvador","1910","95.4525633234256","42.5453915159457","99.3779565494116","81.0960788038691","LAC","LAC","1237.89537260575","Maddison - extrapolated using average regional growth rate","946000","MDP","0.4553967","regional average","0.4553967","regional average","0.4553967","regional average"
"El Salvador","1929","90.2321177070427","36.1189323543213","97.7549590952241","72.0457340946473","LAC","LAC","1661","Maddison - original","1410000","MDP","0.50958666","regional average","0.50958666","regional average","0.50958666","regional average"
"El Salvador","1950","82.575095817539","14.0225895752256","96.4548633598122","52.7470592328613","LAC","LAC","2375","Maddison - original","1940000","MDP","0.427435761538462","regional average","0.427435761538462","regional average","0.427435761538462","regional average"
"El Salvador","1960","78.0002670419357","22.2005068795313","92.4274961104115","54.3785863346566","LAC","LAC","2813","Maddison - original","2582000","MDP","0.54077494","GCIP (income) - original","0.47480368","GCIP_consumption_gini_original","0.521968928571429","regional average"
"El Salvador","1970","68.7930481359924","8.90759283833893","89.9887892268621","38.1734869540316","LAC","LAC","3488","Maddison - original","3604000","MDP","0.46454116","GCIP (income) - original","0.4504763","GCIP_consumption_gini_original","0.489598121052632","regional average"
"El Salvador","1980","65.1121791069751","6.8683893769038","88.4043486709061","33.7701692821665","LAC","LAC","3781","Maddison - original","4570000","MDP","0.45633213","GCIP (income) - original","0.45784259","GCIP_consumption_gini_original","0.484","vZ_gini_original"
"El Salvador","1990","69.6014265819061","8.09814715583076","90.9257566774501","37.8183645564561","LAC","LAC","3378","Maddison - original","5110000","MDP","0.44840795","GCIP (income) - original","0.46548591","GCIP_consumption_gini_original","0.53","vZ_gini_original"
"El Salvador","2000","53.4985839963976","5.96471203303036","78.7132127255062","26.7335523961807","LAC","LAC","5404","Maddison - original","5825000","MDP","0.51080408","GCIP (income) - original","0.46090125","GCIP_consumption_gini_original","0.5147454","Povcal_gini_original"
"El Salvador","2005","43.303409677779","2.64037272093224","72.331282331189","17.618013531341","LAC","LAC","6441","Maddison - original","5899000","MDP","0.48026213","GCIP (income) - original","0.44981996","GCIP_consumption_gini_original","0.484867","Povcal_gini_original"
"El Salvador","2010","33.679810213875","0.940961553906701","65.8756935331816","10.5374577026821","LAC","LAC","7351","Maddison - original","5967000","MDP","0.44501738","GCIP (income) - original","0.43855194","GCIP_consumption_gini_original","0.4351413","Povcal_gini_original"
"El Salvador","2017","25.0647895539515","0.325247363993894","58.3121819538687","5.99979280167672","LAC","LAC","8428","Maddison - original","6304000","MDP","0.42143949","GCIP (income) - original","0.43027451","GCIP_consumption_gini_original","0.3800719","Povcal_gini_original"
"Equatorial Guinea","1820","99.1939303570668","78.5590928823455","99.9037846355542","95.6426101718894","SSA","SSA","545.183987762467","Maddison - extrapolated using average regional growth rate","55605.7020306295","Extrapolated using average regional growth rate","0.5190016","regional average","0.5190016","regional average","0.5190016","regional average"
"Equatorial Guinea","1850","99.6955085510037","82.1369807590373","99.9790430293974","97.4889692564358","SSA","SSA","478.183261993678","Maddison - extrapolated using average regional growth rate","71610.2312648578","Extrapolated using average regional growth rate","0.46770565","regional average","0.46770565","regional average","0.46770565","regional average"
"Equatorial Guinea","1870","99.0481404572691","76.049468237894","99.8854952689649","94.9479153971927","SSA","SSA","590.157077662065","Maddison - extrapolated using average regional growth rate","84764.1559237114","Extrapolated using average regional growth rate","0.513095516666667","regional average","0.513095516666667","regional average","0.513095516666667","regional average"
"Equatorial Guinea","1890","99.9065282754748","72.834694940073","99.9985926029284","97.8948448421719","SSA","SSA","607.253020194489","Maddison - extrapolated using average regional growth rate","103117.355566392","Extrapolated using average regional growth rate","0.35073254","regional average","0.35073254","regional average","0.35073254","regional average"
